fecha,time,departamento,provincia,distrito,ubigeo,latitud,longitud,altitud_estimada,poblacion_total,poblacion_rural,porcentaje_rural,actividad_agropecuaria,cultivo_relevante,temperature_2m,relative_humidity_2m,apparent_temperature,dew_point_2m,precipitation,cloud_cover,wind_speed_10m,mes,hora,temporada_agricola,temperatura_minima_diaria,horas_bajo_cero,riesgo_helada
2024-06-01,2024-06-01T00:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,3.8,38,-1.1,-9.2,0.0,0,11.8,6,0,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T01:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,2.7,36,-2.3,-10.8,0.0,0,11.8,6,1,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T02:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,2.1,36,-3.1,-11.5,0.0,0,12.4,6,2,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T03:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,1.9,35,-3.3,-11.9,0.0,0,12.3,6,3,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T04:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,1.7,36,-3.4,-11.7,0.0,0,11.3,6,4,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T05:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,2.2,36,-2.4,-11.5,0.0,0,8.4,6,5,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T06:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.5,22,2.1,-14.0,0.0,0,5.9,6,6,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T07:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.0,40,1.2,-7.4,0.0,0,5.4,6,7,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T08:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,7.2,29,3.3,-9.5,0.0,0,4.9,6,8,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T09:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.0,19,6.0,-12.4,0.0,0,4.0,6,9,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T10:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,11.8,18,8.4,-11.6,0.0,0,7.4,6,10,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T11:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,13.2,19,10.3,-10.1,0.0,0,9.0,6,11,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T12:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,14.4,17,11.6,-10.5,0.0,0,10.0,6,12,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T13:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.2,15,12.3,-11.4,0.0,0,9.5,6,13,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T14:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.8,14,12.4,-12.1,0.0,0,8.7,6,14,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T15:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.8,15,11.1,-11.2,0.0,0,10.8,6,15,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T16:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,14.8,21,9.7,-7.3,0.0,0,13.8,6,16,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T17:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,13.0,29,8.2,-4.7,0.0,0,14.1,6,17,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T18:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,11.6,39,8.0,-1.9,0.0,0,8.5,6,18,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T19:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.5,47,7.5,-0.2,0.0,0,5.2,6,19,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T20:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.6,40,7.9,-2.4,0.0,0,1.5,6,20,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T21:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,7.3,58,4.1,-0.4,0.0,0,6.9,6,21,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T22:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.1,59,2.5,-1.4,0.0,0,8.6,6,22,heladas_invernales,1.7,0,medio
2024-06-01,2024-06-01T23:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.2,56,1.3,-2.9,0.0,0,9.0,6,23,heladas_invernales,1.7,0,medio
2024-06-02,2024-06-02T00:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.6,53,0.5,-4.2,0.0,0,9.4,6,0,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T01:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.0,55,-0.0,-4.3,0.0,0,9.0,6,1,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T02:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.6,52,0.7,-4.3,0.0,0,7.9,6,2,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T03:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.8,47,2.0,-4.7,0.0,0,6.9,6,3,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T04:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.5,50,0.7,-5.0,0.0,0,7.2,6,4,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T05:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,3.4,49,-0.7,-6.3,0.0,0,7.6,6,5,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T06:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.0,42,-0.1,-7.8,0.0,0,6.8,6,6,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T07:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.4,51,0.8,-4.7,0.0,0,5.8,6,7,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T08:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,7.2,37,3.7,-6.6,0.0,0,3.6,6,8,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T09:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.0,22,6.0,-11.0,0.0,0,4.0,6,9,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T10:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,11.9,19,9.0,-10.9,0.0,0,4.4,6,10,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T11:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,13.5,16,11.3,-11.5,0.0,0,4.9,6,11,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T12:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,14.8,15,12.7,-11.4,0.0,25,5.9,6,12,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T13:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.7,14,13.2,-11.8,0.0,73,7.0,6,13,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T14:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,16.1,14,12.7,-11.7,0.0,80,8.5,6,14,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T15:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,16.2,15,11.6,-10.9,0.0,26,10.8,6,15,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T16:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.4,18,10.2,-8.9,0.0,0,13.6,6,16,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T17:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,13.3,24,8.1,-7.1,0.0,0,15.2,6,17,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T18:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,11.7,34,7.6,-3.6,0.0,0,9.8,6,18,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T19:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.0,48,6.7,-0.6,0.0,0,6.9,6,19,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T20:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,9.3,43,5.9,-2.5,0.0,2,6.3,6,20,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T21:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,7.7,47,3.8,-2.9,0.0,0,9.1,6,21,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T22:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.7,45,2.5,-4.3,0.0,8,10.6,6,22,heladas_invernales,3.4,0,bajo
2024-06-02,2024-06-02T23:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.8,48,1.6,-4.5,0.0,13,9.8,6,23,heladas_invernales,3.4,0,bajo
2024-06-03,2024-06-03T00:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.1,50,1.0,-4.5,0.0,16,9.2,6,0,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T01:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.8,49,0.7,-5.1,0.0,41,8.6,6,1,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T02:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.1,51,0.0,-5.1,0.0,15,8.7,6,2,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T03:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.4,44,1.5,-5.9,0.0,40,6.8,6,3,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T04:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,7.9,33,4.2,-7.4,0.0,64,4.7,6,4,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T05:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.7,28,4.8,-9.0,0.0,70,4.9,6,5,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T06:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.7,26,4.9,-10.0,0.0,90,3.4,6,6,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T07:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.0,26,4.4,-10.1,0.0,80,2.3,6,7,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T08:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.1,31,4.9,-8.1,0.0,0,1.1,6,8,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T09:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.4,33,7.0,-5.2,0.0,0,4.3,6,9,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T10:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,11.8,36,9.2,-2.8,0.0,0,6.9,6,10,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T11:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,13.3,28,11.0,-5.0,0.0,0,8.0,6,11,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T12:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,14.3,24,12.4,-5.8,0.0,34,6.9,6,12,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T13:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.3,22,12.8,-6.5,0.0,69,9.0,6,13,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T14:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.7,20,12.2,-7.1,0.0,53,11.5,6,14,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T15:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.1,22,10.4,-6.3,0.0,0,13.5,6,15,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T16:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,14.3,25,9.2,-5.3,0.0,0,15.5,6,16,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T17:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,11.6,44,6.1,-0.4,0.0,0,22.3,6,17,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T18:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.3,55,6.3,1.6,0.0,0,14.5,6,18,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T19:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,9.8,61,6.4,2.6,0.0,0,11.5,6,19,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T20:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.5,70,5.5,3.3,0.0,0,9.6,6,20,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T21:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,7.3,79,4.7,3.9,0.0,0,7.4,6,21,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T22:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.7,75,3.6,2.6,0.0,1,9.4,6,22,heladas_invernales,4.1,0,bajo
2024-06-03,2024-06-03T23:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.9,71,2.1,0.9,0.0,24,12.3,6,23,heladas_invernales,4.1,0,bajo
2024-06-04,2024-06-04T00:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.2,75,1.5,1.1,0.0,0,11.8,6,0,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T01:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.8,75,1.1,0.8,0.0,0,11.6,6,1,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T02:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.2,75,0.4,0.1,0.0,0,11.3,6,2,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T03:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,3.4,76,-0.3,-0.5,0.0,0,10.2,6,3,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T04:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,3.1,74,-0.7,-1.1,0.0,0,10.1,6,4,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T05:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,2.7,73,-1.0,-1.6,0.0,0,8.8,6,5,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T06:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.9,56,2.5,-2.2,0.0,0,6.0,6,6,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T07:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.2,66,3.2,0.2,0.0,1,5.7,6,7,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T08:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.5,50,5.6,-1.2,0.0,0,3.9,6,8,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T09:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.1,51,7.8,0.3,0.0,0,1.6,6,9,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T10:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,11.8,45,9.8,0.2,0.0,0,5.5,6,10,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T11:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,13.5,39,11.7,-0.2,0.0,0,8.3,6,11,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T12:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,14.9,33,13.0,-1.3,0.0,0,9.7,6,12,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T13:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.6,29,13.2,-2.3,0.0,0,11.0,6,13,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T14:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.9,27,12.5,-3.0,0.0,0,13.0,6,14,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T15:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.9,23,11.3,-5.1,0.0,10,13.3,6,15,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T16:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.4,21,10.5,-6.9,0.0,0,12.6,6,16,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T17:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,13.8,23,8.9,-6.8,0.0,0,13.2,6,17,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T18:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,11.5,43,8.0,-0.8,0.0,0,8.8,6,18,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T19:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.1,57,7.5,2.0,0.0,0,5.4,6,19,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T20:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.0,41,6.7,-2.6,0.0,0,5.4,6,20,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T21:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,7.8,52,4.2,-1.6,0.0,0,8.3,6,21,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T22:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.7,54,3.2,-1.9,0.0,0,7.6,6,22,heladas_invernales,2.7,0,medio
2024-06-04,2024-06-04T23:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.4,51,2.8,-3.0,0.0,0,7.2,6,23,heladas_invernales,2.7,0,medio
2024-06-05,2024-06-05T00:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,9.6,34,6.0,-5.7,0.0,0,4.8,6,0,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T01:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,9.4,33,6.0,-6.2,0.0,0,3.2,6,1,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T02:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,9.3,32,5.6,-6.8,0.0,0,4.7,6,2,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T03:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.3,34,4.4,-6.5,0.0,0,6.1,6,3,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T04:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.0,52,0.1,-5.0,0.0,0,8.0,6,4,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T05:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,2.6,59,-1.3,-4.6,0.0,0,8.0,6,5,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T06:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,2.9,56,-0.9,-5.1,0.0,0,6.9,6,6,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T07:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.9,61,1.8,-2.0,0.0,0,5.0,6,7,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T08:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,7.6,45,4.9,-3.5,0.0,0,1.0,6,8,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T09:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.0,34,6.8,-5.0,0.0,0,3.1,6,9,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T10:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,12.1,31,9.5,-4.5,0.0,0,5.8,6,10,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T11:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,13.9,27,11.3,-4.8,0.0,0,9.8,6,11,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T12:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.0,25,12.2,-4.6,0.0,0,13.0,6,12,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T13:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.5,26,12.1,-4.0,0.0,0,15.5,6,13,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T14:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.5,22,11.4,-5.9,0.0,0,15.4,6,14,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T15:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,15.1,20,10.0,-7.9,0.0,0,15.0,6,15,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T16:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,14.4,19,9.0,-8.9,0.0,0,15.3,6,16,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T17:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,12.9,26,8.3,-6.1,0.0,0,11.9,6,17,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T18:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.4,50,7.3,0.4,0.0,0,7.4,6,18,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T19:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,10.5,48,7.7,-0.0,0.0,0,4.6,6,19,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T20:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,9.3,45,6.0,-2.2,0.0,0,5.8,6,20,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T21:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.5,49,2.7,-3.3,0.0,0,8.5,6,21,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T22:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.8,44,1.8,-5.4,0.0,0,8.2,6,22,heladas_invernales,2.6,0,medio
2024-06-05,2024-06-05T23:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.8,42,1.7,-6.3,0.0,0,8.0,6,23,heladas_invernales,2.6,0,medio
2024-06-06,2024-06-06T00:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.0,31,3.9,-8.0,0.0,0,6.7,6,0,heladas_invernales,3.1,0,bajo
2024-06-06,2024-06-06T01:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,8.8,28,4.7,-8.9,0.0,0,6.0,6,1,heladas_invernales,3.1,0,bajo
2024-06-06,2024-06-06T02:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,6.9,34,2.9,-8.0,0.0,0,6.6,6,2,heladas_invernales,3.1,0,bajo
2024-06-06,2024-06-06T03:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,5.7,38,1.6,-7.6,0.0,0,6.8,6,3,heladas_invernales,3.1,0,bajo
2024-06-06,2024-06-06T04:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.0,44,-0.2,-7.2,0.0,0,8.0,6,4,heladas_invernales,3.1,0,bajo
2024-06-06,2024-06-06T05:00,Puno,Puno,Puno,210101,-15.8402,-70.0219,3827,128637,21868,16.99,True,papa,4.0,42,-0.2,-7.6,0.0,0,8.0,6,5,heladas_invernales,3.1,0,bajo
